temperatura,umidade,velocidade_vento,precipitacao_mm,dias_sem_chuva,brilho,frp,confianca,ndvi,declividade,bioma,estado,estacao_seca,vento_forte,alto_risco
25.4,69.0,7.6,0.0,30,340.7,2.9,65.0,0.3,13.9,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,333.9,4.0,65.0,0.3,12.2,Caatinga,CE,0,0,0
25.4,69.0,7.6,0.0,30,340.4,33.7,65.0,0.7,8.1,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,347.3,33.7,65.0,0.7,9.3,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,330.9,1.7,65.0,0.3,3.1,Caatinga,CE,0,0,0
25.4,69.0,7.6,0.0,30,328.8,4.4,65.0,0.7,8.8,Mata Atlantica,TO,0,0,0
25.4,69.0,7.6,0.0,30,328.3,5.1,65.0,0.7,8.7,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,327.2,12.0,65.0,0.7,11.2,Mata Atlantica,MA,0,0,1
25.4,69.0,7.6,0.0,30,339.5,12.0,65.0,0.7,7.2,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,353.7,43.8,65.0,0.7,12.4,Mata Atlantica,MA,0,0,1
25.4,69.0,7.6,0.0,30,349.7,6.0,65.0,0.7,15.1,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,351.1,11.9,65.0,0.7,10.8,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,333.2,5.8,65.0,0.7,11.8,Mata Atlantica,??,0,0,0
25.4,69.0,7.6,0.0,30,338.4,6.5,65.0,0.7,10.3,Mata Atlantica,??,0,0,1
25.4,69.0,7.6,0.0,30,337.7,5.3,65.0,0.8,10.0,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,329.4,4.3,65.0,0.7,6.4,Mata Atlantica,TO,0,0,0
25.4,69.0,7.6,0.0,30,346.7,7.0,65.0,0.7,11.6,Mata Atlantica,TO,0,0,1
25.4,69.0,7.6,0.0,30,356.1,10.0,65.0,0.7,9.5,Mata Atlantica,TO,0,0,0
25.4,69.0,7.6,0.0,30,335.7,5.7,65.0,0.7,20.5,Mata Atlantica,TO,0,0,0
25.4,69.0,7.6,0.0,30,332.7,2.4,65.0,0.3,17.9,Caatinga,CE,0,0,1
25.4,69.0,7.6,0.0,30,335.6,3.7,65.0,0.3,11.9,Caatinga,PI,0,0,0
25.4,69.0,7.6,0.0,30,341.7,5.8,65.0,0.3,6.2,Caatinga,CE,0,0,0
25.4,69.0,7.6,0.0,30,334.1,5.7,65.0,0.3,4.4,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,331.6,2.3,65.0,0.5,16.0,Desconhecido,MA,0,0,0
25.4,69.0,7.6,0.0,30,354.1,16.4,65.0,0.5,11.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,332.1,16.4,65.0,0.5,12.4,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,336.6,6.4,65.0,0.5,1.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,333.1,4.3,65.0,0.5,14.6,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,328.7,4.2,65.0,0.5,12.3,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,332.9,4.4,65.0,0.45,4.4,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,329.1,2.0,65.0,0.5,7.6,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,329.5,4.3,65.0,0.5,11.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,336.6,2.5,65.0,0.5,10.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,333.8,3.8,65.0,0.5,8.5,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,340.4,7.2,65.0,0.5,9.5,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,344.9,10.0,65.0,0.5,8.7,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,340.7,5.4,65.0,0.5,10.8,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,337.8,6.9,65.0,0.5,17.4,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,339.5,5.5,65.0,0.5,0.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,331.9,22.6,65.0,0.5,8.8,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,336.4,22.6,65.0,0.5,10.9,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,345.5,8.7,65.0,0.5,11.5,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,329.9,2.4,65.0,0.5,8.1,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,325.1,2.0,65.0,0.5,1.2,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,327.5,2.5,65.0,0.5,11.6,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,329.0,2.5,65.0,0.5,18.6,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,336.9,4.4,65.0,0.45,2.3,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,343.8,10.8,65.0,0.45,14.3,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,333.7,2.5,65.0,0.5,8.4,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,339.0,4.2,65.0,0.45,9.7,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,332.8,4.7,65.0,0.45,4.7,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,344.1,9.0,65.0,0.45,8.3,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,336.1,4.1,65.0,0.45,16.5,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,328.3,3.1,65.0,0.45,12.9,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,339.7,5.1,65.0,0.45,18.7,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,342.2,9.9,65.0,0.45,15.9,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,329.0,3.3,65.0,0.5,12.2,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,330.8,2.9,65.0,0.5,18.7,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,347.0,7.2,65.0,0.5,12.2,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,346.3,5.8,65.0,0.5,14.1,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,347.5,10.4,65.0,0.5,8.5,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,350.3,5.8,65.0,0.5,10.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,331.3,4.7,65.0,0.5,6.5,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,334.0,6.2,65.0,0.5,14.9,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,330.3,2.2,65.0,0.5,4.1,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,328.1,1.4,65.0,0.5,13.9,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,330.6,2.5,65.0,0.45,9.0,Pampa,RS,0,0,1
25.4,69.0,7.6,0.0,30,333.4,2.5,65.0,0.45,15.9,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,326.0,2.4,65.0,0.45,13.8,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,328.3,2.0,65.0,0.45,19.1,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,336.6,4.6,65.0,0.45,13.7,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,325.0,1.9,65.0,0.45,2.1,Pampa,RS,0,0,1
25.4,69.0,7.6,0.0,30,336.4,4.3,65.0,0.45,9.7,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,347.3,5.1,65.0,0.5,4.1,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,330.7,5.1,65.0,0.5,7.4,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,333.9,2.8,65.0,0.5,17.6,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,336.1,10.9,65.0,0.5,13.2,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,333.3,5.8,65.0,0.45,6.5,Pampa,RS,0,0,1
25.4,69.0,7.6,0.0,30,336.0,10.3,65.0,0.45,4.9,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,336.1,2.7,65.0,0.45,10.2,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,331.2,3.9,65.0,0.45,3.9,Pampa,RS,0,0,1
25.4,69.0,7.6,0.0,30,340.0,3.8,65.0,0.45,6.6,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,339.8,14.3,65.0,0.45,11.6,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,328.9,4.1,65.0,0.5,15.8,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,325.2,2.4,65.0,0.5,13.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,339.8,6.2,65.0,0.45,0.0,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,330.0,4.3,65.0,0.45,11.5,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,330.7,2.2,65.0,0.5,10.4,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,348.8,9.4,65.0,0.5,12.1,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,329.1,3.2,65.0,0.5,18.1,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,337.8,5.9,65.0,0.5,0.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,346.2,9.0,65.0,0.5,7.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,351.5,9.0,65.0,0.5,13.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,350.7,9.4,65.0,0.5,2.1,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,344.3,4.4,65.0,0.5,17.4,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,355.2,9.4,65.0,0.5,11.8,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,351.3,4.4,65.0,0.5,14.2,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,344.7,3.2,65.0,0.5,7.1,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,351.4,5.8,65.0,0.5,14.1,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,335.8,3.2,65.0,0.5,15.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,338.8,5.8,65.0,0.5,11.2,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,352.7,9.0,65.0,0.5,11.2,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,350.9,9.0,65.0,0.5,11.4,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,332.7,4.4,65.0,0.5,5.7,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,338.5,4.4,65.0,0.5,9.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,349.7,4.4,65.0,0.5,9.2,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,341.2,4.4,65.0,0.5,11.9,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,336.6,3.6,65.0,0.5,15.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,334.7,4.0,65.0,0.5,4.7,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,329.3,1.9,65.0,0.5,9.4,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,331.8,2.9,65.0,0.5,17.4,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,338.8,5.7,65.0,0.5,6.3,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,332.2,8.6,65.0,0.45,5.9,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,339.1,5.8,65.0,0.45,11.0,Pampa,RS,0,0,1
25.4,69.0,7.6,0.0,30,335.5,5.1,65.0,0.45,14.2,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,344.7,5.0,65.0,0.45,10.1,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,344.0,6.0,65.0,0.45,16.6,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,341.1,5.3,65.0,0.45,14.3,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,329.0,3.6,65.0,0.45,14.2,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,338.5,5.9,65.0,0.45,12.8,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,330.0,4.1,65.0,0.45,21.6,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,325.6,4.2,65.0,0.45,9.0,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,334.7,3.8,65.0,0.45,0.0,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,327.1,3.0,65.0,0.45,18.0,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,332.3,3.5,65.0,0.45,7.7,Pampa,RS,0,0,1
25.4,69.0,7.6,0.0,30,326.4,8.4,65.0,0.5,10.5,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,340.1,20.1,65.0,0.5,16.5,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,345.3,21.5,65.0,0.5,2.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,331.7,9.8,65.0,0.5,3.7,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,329.7,6.2,65.0,0.5,2.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,328.0,4.0,65.0,0.45,6.0,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,327.7,3.2,65.0,0.45,12.2,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,349.5,4.0,65.0,0.45,12.6,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,331.3,3.6,65.0,0.45,11.4,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,354.2,10.9,65.0,0.45,2.9,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,343.9,10.4,65.0,0.45,0.0,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,326.0,2.1,65.0,0.45,10.3,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,344.5,10.9,65.0,0.45,7.6,Pampa,RS,0,0,1
25.4,69.0,7.6,0.0,30,346.7,9.7,65.0,0.45,12.3,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,339.2,9.7,65.0,0.45,13.5,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,352.5,13.8,65.0,0.45,10.7,Pampa,RS,0,0,1
25.4,69.0,7.6,0.0,30,356.1,13.8,65.0,0.45,13.8,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,335.5,13.8,65.0,0.45,11.1,Pampa,RS,0,0,1
25.4,69.0,7.6,0.0,30,330.4,2.3,65.0,0.5,12.7,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,346.6,15.0,65.0,0.45,6.5,Pampa,RS,0,0,1
25.4,69.0,7.6,0.0,30,334.1,29.0,65.0,0.45,9.1,Pampa,RS,0,0,1
25.4,69.0,7.6,0.0,30,330.5,15.0,65.0,0.45,11.0,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,348.2,29.0,65.0,0.45,14.1,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,346.7,5.9,65.0,0.5,8.0,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,346.2,38.9,65.0,0.5,12.6,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,328.5,2.4,65.0,0.5,8.7,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,332.2,2.0,65.0,0.45,9.4,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,345.8,10.0,65.0,0.45,14.1,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,346.8,8.2,65.0,0.5,0.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,351.0,18.5,65.0,0.45,3.5,Pampa,RS,0,0,0
25.4,69.0,7.6,0.0,30,333.8,7.2,65.0,0.5,2.6,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,343.7,5.0,65.0,0.5,0.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,331.5,3.0,65.0,0.5,6.6,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,353.9,11.7,65.0,0.5,13.7,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,341.2,4.8,65.0,0.5,8.6,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,326.9,2.6,65.0,0.5,11.0,Desconhecido,RS,0,0,0
25.4,69.0,7.6,0.0,30,330.5,3.9,65.0,0.5,15.4,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,328.3,2.6,65.0,0.5,16.6,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,334.4,2.6,65.0,0.5,9.7,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,335.0,3.9,65.0,0.5,16.8,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,325.6,2.3,65.0,0.5,10.5,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,325.6,3.2,65.0,0.5,5.8,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,348.7,6.1,65.0,0.5,7.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,339.1,6.1,65.0,0.5,2.6,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,339.4,4.4,65.0,0.5,5.6,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,342.2,11.0,65.0,0.5,8.2,Desconhecido,RS,0,0,0
25.4,69.0,7.6,0.0,30,330.0,9.6,65.0,0.5,14.0,Desconhecido,RS,0,0,0
25.4,69.0,7.6,0.0,30,327.3,3.5,65.0,0.5,18.6,Desconhecido,RS,0,0,1
25.4,69.0,7.6,0.0,30,350.3,9.0,65.0,0.5,3.1,Desconhecido,RS,0,0,0
25.4,69.0,7.6,0.0,30,328.6,5.1,65.0,0.5,12.0,Desconhecido,RS,0,0,0
25.4,69.0,7.6,0.0,30,345.7,18.7,65.0,0.5,4.8,Desconhecido,RS,0,0,1
25.4,69.0,7.6,0.0,30,354.9,25.4,65.0,0.5,12.4,Desconhecido,RS,0,0,0
25.4,69.0,7.6,0.0,30,328.1,2.4,65.0,0.5,9.3,Desconhecido,RS,0,0,1
25.4,69.0,7.6,0.0,30,325.5,3.2,65.0,0.5,0.8,Desconhecido,RS,0,0,0
25.4,69.0,7.6,0.0,30,328.7,3.6,65.0,0.5,14.6,Desconhecido,SC,0,0,0
25.4,69.0,7.6,0.0,30,332.6,3.3,65.0,0.5,7.0,Desconhecido,SC,0,0,0
25.4,69.0,7.6,0.0,30,338.4,7.1,65.0,0.5,7.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,349.1,9.9,65.0,0.5,4.7,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,331.0,7.8,65.0,0.5,6.7,Desconhecido,PR,0,0,0
25.4,69.0,7.6,0.0,30,348.8,7.8,65.0,0.5,12.1,Desconhecido,PR,0,0,0
25.4,69.0,7.6,0.0,30,340.6,6.7,65.0,0.5,9.1,Desconhecido,PR,0,0,1
25.4,69.0,7.6,0.0,30,346.9,11.4,65.0,0.5,11.6,Desconhecido,PR,0,0,0
25.4,69.0,7.6,0.0,30,343.4,24.3,65.0,0.5,11.8,Desconhecido,PR,0,0,0
25.4,69.0,7.6,0.0,30,332.6,3.6,65.0,0.5,16.6,Desconhecido,PR,0,0,0
25.4,69.0,7.6,0.0,30,347.2,24.3,65.0,0.5,8.3,Desconhecido,PR,0,0,1
25.4,69.0,7.6,0.0,30,333.1,4.2,65.0,0.5,2.6,Desconhecido,PR,0,0,0
25.4,69.0,7.6,0.0,30,348.0,24.0,65.0,0.5,15.3,Desconhecido,PR,0,0,0
25.4,69.0,7.6,0.0,30,342.3,28.6,65.0,0.5,8.3,Desconhecido,PR,0,0,1
25.4,69.0,7.6,0.0,30,349.0,28.6,65.0,0.5,15.6,Desconhecido,PR,0,0,0
25.4,69.0,7.6,0.0,30,353.2,43.0,65.0,0.5,11.9,Desconhecido,PR,0,0,1
25.4,69.0,7.6,0.0,30,326.6,3.7,65.0,0.5,9.3,Desconhecido,PR,0,0,0
25.4,69.0,7.6,0.0,30,335.6,3.4,65.0,0.5,11.7,Desconhecido,PR,0,0,0
25.4,69.0,7.6,0.0,30,326.8,2.5,65.0,0.5,19.8,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,346.1,9.4,65.0,0.5,20.4,Desconhecido,PR,0,0,0
25.4,69.0,7.6,0.0,30,338.8,7.8,65.0,0.5,10.3,Desconhecido,PR,0,0,0
25.4,69.0,7.6,0.0,30,337.7,7.8,65.0,0.5,10.8,Desconhecido,PR,0,0,0
25.4,69.0,7.6,0.0,30,344.7,6.4,65.0,0.5,15.4,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,331.5,3.0,65.0,0.5,5.8,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,334.1,3.0,65.0,0.5,11.7,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,335.5,3.0,65.0,0.5,9.9,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,344.6,3.7,65.0,0.5,11.6,Desconhecido,SP,0,0,1
25.4,69.0,7.6,0.0,30,332.1,1.6,65.0,0.5,5.8,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,331.0,5.4,65.0,0.5,2.1,Desconhecido,SP,0,0,1
25.4,69.0,7.6,0.0,30,330.0,5.7,65.0,0.5,0.0,Desconhecido,SP,0,0,0
25.4,69.0,7.6,0.0,30,329.8,3.0,65.0,0.5,4.4,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,325.5,2.2,65.0,0.5,7.7,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,328.9,5.0,65.0,0.5,8.5,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,347.1,5.0,65.0,0.5,19.7,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,347.9,4.1,65.0,0.5,15.5,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,340.8,4.1,65.0,0.5,5.2,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,326.8,2.5,65.0,0.5,11.7,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,325.8,0.2,65.0,0.5,8.0,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,343.9,8.2,65.0,0.5,8.6,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,325.2,2.7,65.0,0.5,10.9,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,335.0,4.4,65.0,0.5,13.1,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,351.7,9.2,65.0,0.5,8.3,Cerrado,MG,0,0,0
25.4,69.0,7.6,0.0,30,336.1,9.2,65.0,0.5,15.3,Cerrado,MG,0,0,1
25.4,69.0,7.6,0.0,30,338.3,0.3,65.0,0.7,4.3,Mata Atlantica,MG,0,0,0
25.4,69.0,7.6,0.0,30,340.9,22.1,65.0,0.5,10.0,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,344.7,19.5,65.0,0.5,23.0,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,327.6,3.0,65.0,0.5,11.1,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,330.0,2.5,65.0,0.5,17.2,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,331.0,5.8,65.0,0.5,10.5,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,339.0,5.9,65.0,0.5,12.9,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,349.6,16.2,65.0,0.5,9.7,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,335.8,4.8,65.0,0.5,9.1,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,328.9,4.8,65.0,0.5,6.1,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,327.6,2.8,65.0,0.5,12.2,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,340.0,9.8,65.0,0.5,5.7,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,341.8,9.8,65.0,0.5,13.3,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,339.2,4.7,65.0,0.5,15.4,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,336.1,5.7,65.0,0.5,11.8,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,325.6,1.6,65.0,0.5,8.6,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,350.9,7.7,65.0,0.7,12.3,Mata Atlantica,MG,0,0,0
25.4,69.0,7.6,0.0,30,343.8,7.2,65.0,0.7,8.5,Mata Atlantica,MG,0,0,1
25.4,69.0,7.6,0.0,30,351.9,5.6,65.0,0.5,14.7,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,331.6,2.7,65.0,0.5,0.8,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,329.0,3.5,65.0,0.5,8.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,330.2,2.3,65.0,0.5,0.0,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,339.1,5.8,65.0,0.5,2.5,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,343.6,10.4,65.0,0.5,16.8,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,327.8,1.9,65.0,0.5,14.5,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,326.7,27.4,65.0,0.5,6.4,Cerrado,??,0,0,1
25.4,69.0,7.6,0.0,30,353.9,27.4,65.0,0.5,2.5,Cerrado,??,0,0,0
16.0,69.0,14.1,0.0,30,326.9,4.8,65.0,0.5,0.0,Cerrado,MG,0,0,0
16.0,69.0,14.1,0.0,30,339.5,7.8,65.0,0.5,7.3,Cerrado,MG,0,0,0
17.0,81.0,12.7,0.0,30,325.0,1.9,65.0,0.7,22.1,Mata Atlantica,MG,0,0,0
17.0,81.0,12.7,0.0,30,327.7,1.9,65.0,0.7,12.2,Mata Atlantica,MG,0,0,0
20.1,65.0,6.3,0.0,30,326.5,2.2,65.0,0.5,7.2,Cerrado,MS,0,0,0
21.8,84.0,15.5,0.0,30,332.4,24.5,65.0,0.7,12.3,Mata Atlantica,MG,0,0,0
21.8,84.0,15.5,0.0,30,340.4,13.7,65.0,0.7,2.2,Mata Atlantica,MG,0,0,0
21.8,84.0,15.5,0.0,30,338.6,33.2,65.0,0.7,8.5,Mata Atlantica,MG,0,0,0
21.8,84.0,15.5,0.0,30,333.7,6.6,65.0,0.7,10.5,Mata Atlantica,MG,0,0,0
21.8,84.0,15.5,0.0,30,345.8,24.5,65.0,0.7,9.6,Mata Atlantica,MG,0,0,1
21.8,84.0,15.5,0.0,30,336.4,33.2,65.0,0.7,14.0,Mata Atlantica,MG,0,0,0
21.8,84.0,15.5,0.0,30,337.6,5.9,65.0,0.7,11.7,Mata Atlantica,MG,0,0,0
